時間,コメント
21621.681,6戦目行こうとしてない？
21622.116,まーだある
21622.196,姫…
21622.587,じゃあDに勝てば
21623.781,お
21624.755,ごねればw
21625.511,りりむ…
21626.172,次か
21627.05,次？
21627.061,泣きの一戦あるか
21628.619,ゴネるかｗｗ
21630.273,決勝か
21631.578,ぎーぎ ; ; 
21631.803,あぁ
21633.063,りりむ
21633.113,ヴァニラチーム強かったな
21633.425,いいむ、また全敗か、
21633.564,ごねるか
21633.747,ばにさかか
21633.905,2位決定戦ある？
21634.694,アッパーファイナルとロワーファイナルか
21634.766,Vanillaさんかー
21637.488,たしかに
21638.358,みんな眠いから終わりやろ
21638.409,あそこ強かったなー
21639.889,アセントでもっかい？
21640.609,次で決まるか
21641.054,りりむぅー
21641.752,同率2位多い
21642.225,りりむvalo呪われてないか
21645.586,草
21645.811,あそこつえぇ
21646.623,強かったねー
21648.396,アセントなら勝ってたよ
21649.45,土下座すればもう一戦ある
21651.613,BとDに負けたもんな～
21651.842,C優勝言ってやるな
21652.769,全敗はかわいそうやな
21654.103,天才か？
21656.592,遅い時間から始めたからあともう1試合見たいよな
21659.509,バニさんつえぇ
21661.317,実質ね
21661.373,実質優勝
21661.423,たしかにw
21662.066,実質優勝だろ
21662.186,じゃあ勝ちか
21662.571,実質優勝なんだよね
21663.098,アセント王
21663.554,ｗ
21663.67,実質勝ちか
21663.711,うえええええい
21663.774,優勝か
21664.99,アセントならなあ
21665.275,チームバランスクソ良かったかこれ
21665.692,実質優勝か
21665.939,実質優勝かあ
21666.197,実質優勝や！
21667.059,アセント勝率良かったね
21667.055,じゃあ勝ちかぁ
21667.572,実質勝ちか？
21667.78,アセント強すぎでは
21667.974,つまり優勝ってこと！？
21668.027,でた実質勝ち理論
21670.794,アセントの王
21670.942,アセント最強だったな
21671.707,ほな優勝か
21672.322,実質優勝か
21672.817,アセントつよかったねー
21673.011,ジャイキリした
21673.525,実質優勝か！
21673.727,優勝だあああああああああああああああああああああああああああ
21673.906,りりむ；；
21675.023,優勝です
21675.609,実質ね
21676.005,優勝だな実質
21676.12,実際直接対決なのか得失点差なのか
21678.087,実質優勝
21678.128,全部アセントなら勝ってた
21678.211,Cって今の人達か？
21678.353,葛葉のスカイ負けないな
21681.211,アセント最強チーム
21681.541,！
21683.314,アセが庭
21683.445,今のだね
21683.908,優勝チームに土つけてるとこに勝ってるから実質勝ち！
21685.793,まあ勝って気持ちよく終われたし
21685.899,あ、りりむか
21687.19,ほな優勝か~
21688.161,実質優勝か
21689.094,スカイ全勝か
21691.693,実質優勝
21691.939,なら優勝だ
21692.352,アセント優勝
21692.528,優勝おめ
21692.952,優勝よ優勝
21694.593,F
21694.921,スカイだと勝ってるね
21695.156,13-8じゃなかったっけ
21696.65,つまりスカイじゃね？
21697.021,あ？
21697.2,実質優勝か
21697.866,ほな勝ちで
21699.458,んにゃ？
21700.529,みんな脳みそバグってら
21700.593,それはFだね
21703.116,Eはくらっちさんじゃないか？
21704.048,アセは１３－８くらいじゃね
21707.808,実質優勝
21709.671,実質優勝！
21709.855,バニさんのとこインタビューしてたぞ
21711.816,ほな優勝か
21713.549,もうみんな頭回ってないや
21713.954,終わり良ければ全て良し
21714.443,ゆ、優勝おめ、、
21714.612,内容的に優勝だよ
21714.638,Eめっちゃヘイブン強いところだったんか
21718.514,いやでも楽しかったこのチーム
21718.555,まあ楽しかった
21718.636,実質優勝か？
21719.21,あーーーーー
21721.082,つよいな
21721.633,マジかー
21722.2,うああおしい
21722.798,惜しかった
21722.97,ゎぁ
21723.127,888888
21723.699,結局スカイが全勝ってこと？w
21724.717,Dおめでとう！
21726.075,ばにさか〜〜
21727.07,あー
21727.731,まーたばにーらだ
21729.493,/
21730.267,大健闘だ
21730.833,マジで楽しかった
21731.807,シルバーくだちぃ
21731.866,ナイス2位
21732.104,２位？！すごいやん！
21732.101,おしいー
21732.452,Amazon商品券とか…
21732.54,88888
21732.732,あーnf
21732.736,銀いいやん！！
21733.827,チームDおめ
21734.036,nf
21736.378,バニちゃんほんま強いなあ
21736.535,銀ください
21736.86,最高のチームだったろ
21737.066,gg
21737.115,おぉ！！！
21737.27,シルバーだ
21738.151,同率2位！！！！！！！！！！
21738.469,黒鉄のナイフ欲しい
21738.5,準優勝おめでとう
21738.883,同率2位でもすごい！
21739.216,2位おめでとうだよ
21739.732,おめでとう
21740.001,土井さん、お願いします
21740.461,おお
21740.911,おおおお
21741.084,ナイス2位！
21741.17,2位おめでとうじゃん！
21741.202,バニさんここでも優勝やんww
21741.264,おめでとう
21741.549,すごかった～！！面白かった！！
21741.816,ナイス2位！
21742.006,ありがとうねえ
21742.172,同率2位ナイス
21742.606,2位おめでとう
21742.972,おおおお
21743.242,おめでとう！！！！！！！！
21744.59,Dおめ！
21744.826,うおおおおお
21745.456,シルバー925！
21745.468,おおおお
21745.758,おおおお
21745.768,やったーー！
21745.846,おおおお！！！！
21745.874,うおおおおおおお
21745.946,おお
21746.098,うおおお
21746.115,うおおおおお
21746.322,シルバーきちゃ！
21746.367,おお
21746.563,おお
21746.6,ウオオオオオオ
21746.817,おおお
21746.955,お〜
21747.03,2位すごいよ！おめでとう！！！！
21747.266,うおおおおおおおおお
21747.441,おおおおお
21747.507,ほんとに？ｗ
21747.664,やったーーー
21747.979,うおおおお
21748.058,ぉぉ
21748.139,おめでとう！！！
21748.556,おおー！
21748.585,全員すげー
21748.614,シルバーうおおおおおおおおおお
21748.938,おめでとう
21749.005,Dおめでとう
21749.091,やったぁ～！！
21749.181,おお
21749.713,おめでとうｗ
21749.812,おおお
21750.008,おお
21750.371,やったあ！
21750.379,やったああああああああああ
21750.4,銀おめ！
21750.483,おおお
21750.645,いええええええええい
21750.799,やったああああああ
21750.857,やったー
21750.877,おお！
21750.983,銀もかっこいい
21751.103,おおおおおおおおお
21751.257,腹が太い！！！
21751.272,おおお
21751.313,おぉー！
21751.446,土井さんさすがやわ
21751.504,おお
21751.517,おめでとう！
21751.567,いぇーいナイス
21751.619,おおおおお
21752.034,土井さんありがとう
21752.416,おめでとう〜！
21752.546,おめでとうー！
21752.661,おお！
21752.81,うおおおおお
21753.051,ナイス2位！おめでとうございます！
21753.105,やさしい
21753.117,2位か！ないすー！！
21753.774,おおー！やったあ！！！
21754.816,土井さんさすが
21755.247,おおおお
21756.346,どいーらありがとう！
21756.601,草
21757.058,おめでとう！
21757.059,アリガターイ
21757.12,おおおおおお！！
21757.16,2位おめでとう
21757.174,軽いなぁ笑
21757.299,草
21758.022,ナイス2位！
21758.073,感情
21758.141,2位おめでとう！
21758.196,やったー！
21758.587,ｗｗ
21758.592,どいーらありがとう
21758.716,さすが土井さん！
21759.816,どいーらはらでけえ〜
21760.319,棒読みw
21760.702,ありがたーいw
21760.825,ｱﾘｶﾞﾀｰｲ
21761.143,ふがふがしすぎだろw
21761.107,おおおおおおおおお！！！！！
21761.4,2位すごい！！！！
21761.502,銀は金より良いってかくんだよ！
21761.945,どいーらいつも
21762.078,腹が太い！！
21762.62,おめー
21762.958,2位おめでとう〜〜！！！
21763.332,ありがたーいw
21763.376,おめ！
21763.495,棒読みｗ
21764.306,どいーらー！
21764.431,アリガタイ
21764.485,土井さん流石すぎる
21764.63,なんかもらえた！やったぜ！
21764.681,おめでとう
21765.008,草
21765.263,2位おめでとうございます
21765.775,おめでとう！！
21765.83,ｱﾘｶﾞﾀｰｲ
21765.889,太っ腹
21766.764,おおおお！！！
21766.766,どいーらいつも
21767.397,棒読みw
21767.365,どいーらサンキュー
21767.428,草
21767.926,ｱﾘｶﾞﾀｰｲ
21768.505,どいーらさすがすぎる
21768.603,2位おめでとう！！ないすでした！
21768.788,棒読み
21768.866,２位おめでとう！
21769.01,疲れてるなw
21769.059,いいね
21769.21,参加賞か
21769.549,土井さん太っ腹や
21769.938,同率2位おめでとう
21770.288,2位おめ！
21770.374,全員だと若干かw
21770.474,おおおおおおおおおおおお
21770.74,アリガターイ
21770.89,無敗のところ倒したから！
21770.957,重鎮眠すぎておかしくなってる
21771.198,おめでとう！
21771.838,まじでピッタリ3時じゃん
21773.008,おめでとう！お疲れ様ー
21772.996,めでたい
21772.98,あまりにも腹が太い
21773.106,どいーらありがとう
21773.194,ｱﾘｶﾞﾀｰｲ
21773.926,土井さん太っ腹！
21774.515,2位すご！！
21774.974,銀は毒を識別できるからな
21775.049,おめでとう〜！
21775.11,土井神
21775.388,めっちゃ楽しかった！！！！！！
21775.397,どいーらいつもありがとう
21776.145,最高のチームだった
21776.195,2位おめー！！！
21776.819,2位おめでとう！
21776.903,します
21777.41,2位おめでとう！凄かったー！
21778.61,さて、と
21779.127,2位おめでとう！
21779.306,チーム強かった
21779.613,楽しすぎたな
21779.756,おめでとう
21780.209,おめでとー
21780.467,2位と賞品おめでとう
21781.108,おもろかったな〜
21781.189,めっちゃ楽しかったねえ
21781.253,ありがたーい(棒)
21781.446,ナイス位
21781.673,おもろかったな
21781.771,ありがたーい（棒）
21781.94,２位おめでとう！！！！
21781.99,全試合楽しかった
21782.068,加藤さんありがとうございました
21782.457,全員超かっこよかった
21782.467,楽しかった～
21782.867,さて……………
21783.022,おめでとう！！
21783.231,面白かった！
21783.658,楽しかったー！！！
21783.759,純一さんありがとうございました
21784.109,めちゃくちゃ楽しかったな！
21784.152,2位おめでとう
21784.343,シルバーアクセも似合うだろうな葛葉
21784.36,おめでとう！！
21784.391,なんだかんだいいチームだったw
21784.453,風邪気味だそうだし…
21786.176,純と遊んでくれてありがとねぇ
21786.621,2位ってことで2次会が、、、、。
21786.718,2位おめでとう！
21787.166,まじで楽しかった！！
21787.87,即席でよく２位とれんのもすごいな
21788.408,めちゃくちゃ楽しかった！
21788.831,2位おめでとー！！！！
21789.147,たのしかったー！！
21789.322,2位おめでとう！
21789.891,おめでとう
21790.587,いやー楽しかったアツかった！
21790.822,どいーらもありがとう！！
21790.906,おめでとうございます
21791.151,楽しかったー！！感謝！！
21791.241,お疲れさまでした
21792.107,おめでとう
21792.109,2位おめでとうだ
21792.624,こっから2次会ですか？
21795.55,2位おめでとう！
21795.622,2位おめでとう
21796.05,おめでとう〜！
21796.436,おめでとうー！
21797.041,皆さんお疲れ様でした
21798.16,2位おめでとう！
21798.407,あ
21798.553,見てる側も楽しかったよ～！
21798.668,おめでとう！
21798.682,MEIYコーチ
21798.86,大将スト6しよ〜
21798.983,ｗｗ
21799.874,草
21800.019,草
21800.741,おめでとう！
21800.846,ｗｗ
21800.868,おめでとう
21801.975,エイム最強すぎました!gg!
21801.962,おっとw
21802.055,純と遊んでくれてありがとねぇ..
21802.597,草
21802.823,草
21802.969,草
21803.022,草
21803.195,二次会…(っ ॑꒳ ॑c)
21803.342,草
21803.703,2位おめでとう！
21803.838,草
21803.835,ww
21803.877,草
21804.39,草
21804.416,草
21804.487,草
21804.574,2位おめでとう
21805.661,草
21806.054,でたスト6
21806.632,草
21806.827,草
21806.965,草
21807.067,草
21807.331,草
21807.591,あれ？w
21807.706,草
21808.276,草
21808.342,草
21808.495,草
21808.509,草
21808.724,おめでとう
21808.774,草
21810.366,好きすぎだろｗｗ
21810.381,草
21810.458,強かったよ♡
21810.468,おめでとう
21810.666,草
21810.709,草
21812.179,w
21812.339,ありがとうー
21812.678,おめでとう～！
21813.587,2位おめでとう!!
21815.039,スト６やるかぁ！
21815.18,草
21815.575,おめでとう
21815.935,2位おめでとう！
21816.738,おめでとう
21816.738,草
21816.897,草
21817.605,スト6二次会くるか
21819.481,ほなスト6か
21819.594,うーんスト6！
21819.687,草
21820.664,草
21822.141,w
21823.296,今度眠くないときに大戦したいねえ
21825.115,2位おめでとう
21825.157,2位おめでとう！
21825.713,侵食されてら
21826.206,スト6　2次会すんのかーる
21826.317,ホームポジションww
21826.485,おお
21827.039,格ゲーもみたい！
21828.734,ぷぅ
21829.389,フルパはね
21829.534,関さん遊ぼうよ～
21829.771,おお！
21831.228,草
21834.569,葛葉さんめちゃくちゃかっこよかったー！
21835.23,昨日の大会もアツかったもんな　
21837.048,息抜き
21837.361,息抜きヴァロラント
21837.646,おめでとう
21837.657,関さんとやって欲しい
21838.508,キーボードの膝沖はロシア持ちっていうんだっけか
21838.999,関さん最高でした
21840.85,関さん遊んでくださいよ～
21841.099,ggナイスチームでした！
21841.028,チームもおもろくて強いし、コーチ策士で見応えある大会だった！
21841.856,2位おめでとう！！！
21841.975,ということで
21842.111,最高の時間だった
21842.66,2位すげぇ！
21842.919,大将やろや〜
21843.926,もっと誘おう
21844.117,本業すと6やん
21845.51,おめー！
21846.118,葛葉と大将やってるとこもみたいなスト6
21846.126,最高チーム感謝
